QGPIORecord, QRC v6.1.0, 07-12-2021 @ 11:08:37, Windows 10 Version 2009, 10.0.19042, x86_64
19100, 20.6553, 19.642, 1, 20.3888, 20.3502, 0.24736, 0.202656, 12, 12, 0, 0, 0
19110, 20.8516, 19.9856, 1, 20.5887, 19.9926, 0.241399, 0.205636, 12, 12, 0, 0, 0
19121, 21.0515, 19.642, 1, 20.7955, 20.6693, 0.238419, 0.199676, 12, 12, 0, 0, 0
19131, 21.2548, 20.3432, 1, 20.9989, 20.3257, 0.223518, 0.205636, 12, 12, 0, 0, 0
19140, 21.4547, 20.3257, 1, 21.2022, 20.0171, 0.226498, 0.211597, 12, 12, 0, 0, 0
19150, 21.6581, 20.3572, 1, 21.4021, 20.3362, 0.220537, 0.214577, 12, 12, 0, 0, 0
19161, 21.8579, 19.642, 1, 21.6055, 20.3187, 0.226498, 0.202656, 12, 12, 0, 0, 0
19171, 22.0578, 20.3117, 1, 21.8053, 19.9926, 0.223518, 0.211597, 12, 12, 0, 0, 0
19180, 22.2541, 19.642, 1, 22.0052, 19.968, 0.238419, 0.220537, 12, 12, 0, 0, 0
19190, 22.454, 19.642, 1, 22.2015, 19.642, 0.241399, 0.229478, 12, 12, 0, 0, 0
19201, 22.6503, 19.6174, 1, 22.4014, 20.0066, 0.241399, 0.220537, 12, 12, 0, 0, 0
19211, 22.8467, 19.6174, 1, 22.6012, 19.9435, 0.235439, 0.217557, 12, 12, 0, 0, 0
19220, 23.0465, 19.9996, 1, 22.8046, 20.3572, 0.232458, 0.208616, 12, 12, 0, 0, 0
19230, 23.2429, 19.9856, 1, 23.0045, 19.9996, 0.241399, 0.223518, 12, 12, 0, 0, 0
19240, 23.4392, 19.2843, 1, 23.2043, 19.961, 0.24736, 0.214577, 12, 12, 0, 0, 0
19251, 23.6356, 19.6034, 1, 23.4112, 20.3257, 0.24736, 0.199676, 12, 12, 0, 0, 0
19260, 23.8319, 19.663, 1, 23.618, 21.0375, 0.241399, 0.187755, 12, 12, 0, 0, 0
19270, 24.0318, 19.9751, 1, 23.8249, 20.6868, 0.241399, 0.190735, 12, 12, 0, 0, 0
19280, 24.2281, 19.663, 1, 24.0283, 20.6938, 0.238419, 0.190735, 12, 12, 0, 0, 0
19291, 24.428, 19.9435, 1, 24.2351, 20.3362, 0.235439, 0.193715, 12, 12, 0, 0, 0
19301, 24.6278, 20.0171, 1, 24.4455, 20.6938, 0.235439, 0.190735, 12, 12, 0, 0, 0
19310, 24.8277, 20.3362, 1, 24.6489, 20.7009, 0.229478, 0.190735, 12, 12, 0, 0, 0
19320, 25.0311, 19.9505, 1, 24.8522, 20.3117, 0.229478, 0.196696, 12, 12, 0, 0, 0
19331, 25.2309, 19.9926, 1, 25.0556, 20.3257, 0.226498, 0.208616, 12, 12, 0, 0, 0
19341, 25.4273, 19.9751, 1, 25.259, 20.3362, 0.235439, 0.208616, 12, 12, 0, 0, 0
19350, 25.6236, 19.2984, 1, 25.4553, 19.649, 0.25034, 0.217557, 12, 12, 0, 0, 0
19360, 25.8094, 18.9337, 1, 25.6552, 19.9996, 0.268221, 0.220537, 12, 12, 0, 0, 0
19371, 25.9953, 18.5585, 1, 25.848, 19.2528, 0.277162, 0.229478, 12, 12, 0, 0, 0
19381, 26.1846, 18.6041, 1, 26.0514, 20.3257, 0.286103, 0.214577, 12, 12, 0, 0, 0
19390, 26.3704, 18.5971, 1, 26.2547, 20.0312, 0.280142, 0.208616, 12, 12, 0, 0, 0
19400, 26.5633, 19.2738, 1, 26.4581, 20.6448, 0.274182, 0.196696, 12, 12, 0, 0, 0
19410, 26.7526, 19.2668, 1, 26.6615, 20.0066, 0.268221, 0.205636, 12, 12, 0, 0, 0
19421, 26.949, 19.2843, 1, 26.8613, 20.3257, 0.262261, 0.205636, 12, 12, 0, 0, 0
19431, 27.1418, 19.635, 1, 27.0647, 20.3362, 0.25034, 0.205636, 12, 12, 0, 0, 0
19440, 27.3417, 19.663, 1, 27.2715, 20.6763, 0.244379, 0.193715, 12, 12, 0, 0, 0
19450, 27.5415, 19.9435, 1, 27.4749, 20.3362, 0.232458, 0.196696, 12, 12, 0, 0, 0
19461, 27.7449, 20.3257, 1, 27.6818, 20.6763, 0.226498, 0.196696, 12, 12, 0, 0, 0
19471, 27.9483, 20.3432, 1, 27.8816, 19.9856, 0.220537, 0.205636, 12, 12, 0, 0, 0
19480, 28.1446, 20.0171, 1, 28.0815, 20.0066, 0.229478, 0.214577, 12, 12, 0, 0, 0
19490, 28.3445, 19.635, 1, 28.2813, 19.968, 0.232458, 0.223518, 12, 12, 0, 0, 0
19501, 28.5408, 19.968, 1, 28.4847, 20.3362, 0.238419, 0.211597, 12, 12, 0, 0, 0
19511, 28.7372, 19.6174, 1, 28.6811, 19.6244, 0.244379, 0.223518, 12, 12, 0, 0, 0
19520, 28.9335, 19.3124, 1, 28.8809, 20.0312, 0.25034, 0.217557, 12, 12, 0, 0, 0
19530, 29.1299, 19.6244, 1, 29.0808, 19.9365, 0.238419, 0.223518, 12, 12, 0, 0, 0
19540, 29.3262, 19.9751, 1, 29.2841, 20.3432, 0.238419, 0.214577, 12, 12, 0, 0, 0
19551, 29.5226, 19.2598, 1, 29.484, 19.961, 0.25034, 0.214577, 12, 12, 0, 0, 0
19560, 29.7154, 19.2913, 1, 29.6873, 20.3678, 0.2563, 0.202656, 12, 12, 0, 0, 0
19570, 29.9047, 19.3229, 1, 29.8942, 20.6763, 0.25928, 0.190735, 12, 12, 0, 0, 0
19580, 30.1011, 19.2598, 1, 30.1011, 20.6868, 0.262261, 0.187755, 12, 12, 0, 0, 0
19591, 30.2974, 19.6104, 1, 30.308, 20.3362, 0.25332, 0.199676, 12, 12, 0, 0, 0
19601, 30.4938, 19.649, 1, 30.5113, 20.6693, 0.24736, 0.196696, 12, 12, 0, 0, 0
19610, 30.6901, 19.6244, 1, 30.7147, 20.3572, 0.244379, 0.193715, 12, 12, 0, 0, 0
19620, 30.89, 20.0171, 1, 30.9251, 21.0269, 0.241399, 0.187755, 12, 12, 0, 0, 0
19631, 31.0898, 19.968, 1, 31.1354, 21.0375, 0.232458, 0.178814, 12, 12, 0, 0, 0
19641, 31.2897, 20.0066, 1, 31.3388, 20.3257, 0.229478, 0.199676, 12, 12, 0, 0, 0
19650, 31.4896, 20.3257, 1, 31.5351, 19.635, 0.223518, 0.217557, 12, 12, 0, 0, 0
19660, 31.6929, 19.961, 1, 31.7385, 20.3362, 0.229478, 0.214577, 12, 12, 0, 0, 0
19671, 31.8858, 19.2913, 1, 31.9349, 19.642, 0.25034, 0.217557, 12, 12, 0, 0, 0
19681, 32.0716, 18.9407, 1, 32.1312, 19.642, 0.265241, 0.229478, 12, 12, 0, 0, 0
19690, 32.2609, 18.5585, 1, 32.3311, 19.635, 0.274182, 0.223518, 12, 12, 0, 0, 0
19700, 32.4468, 18.9337, 1, 32.5344, 20.6868, 0.283122, 0.208616, 12, 12, 0, 0, 0
19710, 32.6326, 18.5971, 1, 32.7378, 20.3502, 0.286103, 0.196696, 12, 12, 0, 0, 0
19721, 32.8219, 18.5655, 1, 32.9446, 20.6448, 0.283122, 0.193715, 12, 12, 0, 0, 0
19730, 33.0078, 18.6181, 1, 33.148, 20.3432, 0.289083, 0.193715, 12, 12, 0, 0, 0
19740, 33.1971, 18.9232, 1, 33.3514, 20.0171, 0.277162, 0.202656, 12, 12, 0, 0, 0
19750, 33.3934, 19.6174, 1, 33.5547, 20.6588, 0.25928, 0.193715, 12, 12, 0, 0, 0
19761, 33.5898, 19.635, 1, 33.7616, 20.6868, 0.25034, 0.208616, 12, 12, 0, 0, 0
19771, 33.7861, 19.968, 1, 33.965, 19.9751, 0.244379, 0.202656, 12, 12, 0, 0, 0
19780, 33.9895, 20.0171, 1, 34.1648, 20.3362, 0.229478, 0.205636, 12, 12, 0, 0, 0
19790, 34.1894, 20.3362, 1, 34.3682, 20.3572, 0.229478, 0.205636, 12, 12, 0, 0, 0
19801, 34.3927, 19.9505, 1, 34.568, 19.9751, 0.223518, 0.220537, 12, 12, 0, 0, 0
19811, 34.5891, 19.642, 1, 34.7679, 19.968, 0.241399, 0.220537, 12, 12, 0, 0, 0
19820, 34.7854, 19.6244, 1, 34.9678, 19.9926, 0.238419, 0.217557, 12, 12, 0, 0, 0
19830, 34.9818, 19.649, 1, 35.1676, 19.9856, 0.244379, 0.214577, 12, 12, 0, 0, 0
19841, 35.1746, 19.6174, 1, 35.3675, 19.9926, 0.24736, 0.217557, 12, 12, 0, 0, 0
19851, 35.371, 19.2843, 1, 35.5673, 19.968, 0.25332, 0.211597, 12, 12, 0, 0, 0
19860, 35.5673, 19.656, 1, 35.7707, 20.3362, 0.24736, 0.208616, 12, 12, 0, 0, 0
19870, 35.7637, 19.961, 1, 35.9775, 20.3502, 0.238419, 0.196696, 12, 12, 0, 0, 0
19880, 35.96, 19.3124, 1, 36.1809, 20.6938, 0.25034, 0.193715, 12, 12, 0, 0, 0
19891, 36.1494, 18.9232, 1, 36.3878, 20.6588, 0.271201, 0.190735, 12, 12, 0, 0, 0
19900, 36.3387, 18.9232, 1, 36.5946, 20.6868, 0.274182, 0.193715, 12, 12, 0, 0, 0
19910, 36.528, 18.9547, 1, 36.8015, 20.6938, 0.271201, 0.190735, 12, 12, 0, 0, 0
19920, 36.7209, 19.2598, 1, 37.0049, 20.3432, 0.262261, 0.196696, 12, 12, 0, 0, 0
19931, 36.9172, 19.642, 1, 37.2082, 20.3572, 0.25034, 0.190735, 12, 12, 0, 0, 0
19941, 37.1171, 19.9856, 1, 37.4186, 20.9849, 0.238419, 0.187755, 12, 12, 0, 0, 0
19950, 37.3169, 19.961, 1, 37.6255, 20.7009, 0.235439, 0.187755, 12, 12, 0, 0, 0
19960, 37.5168, 20.0241, 1, 37.8253, 19.9926, 0.229478, 0.205636, 12, 12, 0, 0, 0
19971, 37.7166, 19.968, 1, 38.0252, 20.3362, 0.229478, 0.214577, 12, 12, 0, 0, 0
19981, 37.92, 20.2941, 1, 38.2286, 19.961, 0.220537, 0.211597, 12, 12, 0, 0, 0
19990, 38.1164, 19.663, 1, 38.4284, 19.6735, 0.238419, 0.220537, 12, 12, 0, 0, 0
20000, 38.3057, 18.9477, 1, 38.6177, 19.2738, 0.2563, 0.241399, 12, 12, 0, 0, 0
20011, 38.495, 18.9021, 1, 38.8141, 19.6244, 0.268221, 0.232458, 12, 12, 0, 0, 0
20021, 38.6844, 18.9337, 1, 39.0175, 19.9856, 0.271201, 0.217557, 12, 12, 0, 0, 0
20030, 38.8702, 18.9337, 1, 39.2243, 21.0375, 0.283122, 0.190735, 12, 12, 0, 0, 0
20040, 39.0525, 17.8713, 1, 39.4277, 20.3257, 0.301004, 0.190735, 12, 12, 0, 0, 0
20050, 39.2348, 18.6041, 1, 39.6311, 20.3502, 0.298023, 0.196696, 12, 12, 0, 0, 0
20061, 39.4242, 18.5655, 1, 39.8344, 20.3011, 0.289083, 0.205636, 12, 12, 0, 0, 0
20071, 39.617, 19.2843, 1, 40.0378, 20.3432, 0.274182, 0.199676, 12, 12, 0, 0, 0
20080, 39.8134, 19.6244, 1, 40.2376, 19.9926, 0.25332, 0.208616, 12, 12, 0, 0, 0
20090, 40.0097, 19.656, 1, 40.441, 20.3362, 0.244379, 0.208616, 12, 12, 0, 0, 0
20101, 40.2061, 19.649, 1, 40.6444, 20.3502, 0.244379, 0.205636, 12, 12, 0, 0, 0
20111, 40.4094, 20.3432, 1, 40.8477, 20.3362, 0.226498, 0.205636, 12, 12, 0, 0, 0
20120, 40.6093, 19.968, 1, 41.0476, 19.968, 0.232458, 0.220537, 12, 12, 0, 0, 0
20130, 40.8091, 19.968, 1, 41.2474, 19.642, 0.229478, 0.220537, 12, 12, 0, 0, 0
20141, 41.002, 19.3054, 1, 41.4438, 19.642, 0.24736, 0.223518, 12, 12, 0, 0, 0
20151, 41.1983, 19.9505, 1, 41.6436, 20.3257, 0.244379, 0.214577, 12, 12, 0, 0, 0
20160, 41.3947, 19.3054, 1, 41.847, 20.3362, 0.24736, 0.211597, 12, 12, 0, 0, 0
20170, 41.5875, 19.6174, 1, 42.0469, 19.9926, 0.25332, 0.208616, 12, 12, 0, 0, 0
20180, 41.7839, 19.2984, 1, 42.2467, 19.9996, 0.25332, 0.211597, 12, 12, 0, 0, 0
20191, 41.9802, 19.968, 1, 42.4536, 20.6448, 0.244379, 0.193715, 12, 12, 0, 0, 0
20200, 42.1801, 19.656, 1, 42.664, 21.0445, 0.244379, 0.187755, 12, 12, 0, 0, 0
20210, 42.3729, 19.2528, 1, 42.8708, 20.6868, 0.2563, 0.187755, 12, 12, 0, 0, 0
20220, 42.5588, 18.6111, 1, 43.0777, 20.7009, 0.283122, 0.184775, 12, 12, 0, 0, 0
20231, 42.7446, 18.9021, 1, 43.2846, 20.6763, 0.283122, 0.184775, 12, 12, 0, 0, 0
20241, 42.9339, 18.9547, 1, 43.4914, 20.3257, 0.271201, 0.193715, 12, 12, 0, 0, 0
20250, 43.1303, 19.2984, 1, 43.6948, 20.7114, 0.25928, 0.196696, 12, 12, 0, 0, 0
20260, 43.3301, 19.9751, 1, 43.8981, 20.3117, 0.24736, 0.193715, 12, 12, 0, 0, 0
20271, 43.5265, 19.9505, 1, 44.105, 20.6868, 0.241399, 0.202656, 12, 12, 0, 0, 0
20281, 43.7263, 20.0066, 1, 44.3049, 19.9856, 0.235439, 0.208616, 12, 12, 0, 0, 0
20290, 43.9297, 19.9751, 1, 44.5082, 20.3362, 0.223518, 0.208616, 12, 12, 0, 0, 0
20300, 44.1296, 20.3362, 1, 44.7046, 19.642, 0.226498, 0.226498, 12, 12, 0, 0, 0
20311, 44.3329, 19.9856, 1, 44.8974, 19.2738, 0.223518, 0.244379, 12, 12, 0, 0, 0
20321, 44.5258, 19.6174, 1, 45.0938, 19.6174, 0.238419, 0.238419, 12, 12, 0, 0, 0
20330, 44.7221, 19.2913, 1, 45.2901, 19.656, 0.24736, 0.226498, 12, 12, 0, 0, 0
20340, 44.9115, 18.9407, 1, 45.4935, 20.3502, 0.25928, 0.208616, 12, 12, 0, 0, 0
20350, 45.1008, 19.2984, 1, 45.7004, 20.6763, 0.271201, 0.196696, 12, 12, 0, 0, 0
20361, 45.2831, 18.2009, 1, 45.9037, 20.3117, 0.295043, 0.199676, 12, 12, 0, 0, 0
20371, 45.4654, 17.8888, 1, 46.1036, 19.9926, 0.301004, 0.199676, 12, 12, 0, 0, 0
20380, 45.6513, 18.6041, 1, 46.3104, 20.6763, 0.292063, 0.196696, 12, 12, 0, 0, 0
20390, 45.8406, 18.9337, 1, 46.5103, 19.9926, 0.280142, 0.199676, 12, 12, 0, 0, 0
20401, 46.0334, 19.2528, 1, 46.7137, 19.9926, 0.271201, 0.208616, 12, 12, 0, 0, 0
20411, 46.2263, 19.642, 1, 46.9135, 20.3117, 0.25332, 0.214577, 12, 12, 0, 0, 0
20420, 46.4261, 19.642, 1, 47.1169, 20.3502, 0.244379, 0.208616, 12, 12, 0, 0, 0
20430, 46.6225, 20.0066, 1, 47.3202, 20.0312, 0.238419, 0.205636, 12, 12, 0, 0, 0
20441, 46.8259, 19.968, 1, 47.5201, 20.3117, 0.232458, 0.202656, 12, 12, 0, 0, 0
20451, 47.0222, 19.968, 1, 47.72, 20.2941, 0.232458, 0.214577, 12, 12, 0, 0, 0
20460, 47.2256, 19.9751, 1, 47.9198, 19.656, 0.235439, 0.220537, 12, 12, 0, 0, 0
20470, 47.4149, 19.2984, 1, 48.1197, 19.9751, 0.24736, 0.217557, 12, 12, 0, 0, 0
20481, 47.6148, 19.649, 1, 48.323, 20.3257, 0.24736, 0.211597, 12, 12, 0, 0, 0
20491, 47.8076, 19.6104, 1, 48.5229, 20.0066, 0.25034, 0.214577, 12, 12, 0, 0, 0
20500, 48.0005, 19.2913, 1, 48.7227, 19.9751, 0.25332, 0.214577, 12, 12, 0, 0, 0
20510, 48.1968, 19.2843, 1, 48.9296, 20.6763, 0.25034, 0.196696, 12, 12, 0, 0, 0
20520, 48.3932, 19.635, 1, 49.14, 21.0445, 0.25034, 0.184775, 12, 12, 0, 0, 0
20531, 48.586, 19.2984, 1, 49.3468, 20.6938, 0.262261, 0.187755, 12, 12, 0, 0, 0
20540, 48.7718, 18.9021, 1, 49.5537, 20.6588, 0.277162, 0.181794, 12, 12, 0, 0, 0
20550, 48.9577, 18.2465, 1, 49.7606, 20.6938, 0.292063, 0.184775, 12, 12, 0, 0, 0
20560, 49.1435, 18.9162, 1, 49.9675, 20.6868, 0.286103, 0.187755, 12, 12, 0, 0, 0
20571, 49.3363, 19.3124, 1, 50.1708, 20.3678, 0.268221, 0.196696, 12, 12, 0, 0, 0
20581, 49.5362, 19.635, 1, 50.3777, 20.6342, 0.25332, 0.199676, 12, 12, 0, 0, 0
20590, 49.7325, 19.635, 1, 50.574, 19.649, 0.244379, 0.214577, 12, 12, 0, 0, 0
20600, 49.9324, 19.968, 1, 50.7739, 20.0066, 0.235439, 0.214577, 12, 12, 0, 0, 0
20611, 50.1358, 20.3117, 1, 50.9772, 20.3117, 0.223518, 0.211597, 12, 12, 0, 0, 0
20621, 50.3356, 20.3502, 1, 51.1771, 19.642, 0.220537, 0.226498, 12, 12, 0, 0, 0
20630, 50.5355, 19.649, 1, 51.3664, 19.2843, 0.226498, 0.244379, 12, 12, 0, 0, 0
20640, 50.7388, 20.3117, 1, 51.5663, 19.9751, 0.217557, 0.232458, 12, 12, 0, 0, 0
20651, 50.9352, 19.9926, 1, 51.7626, 19.649, 0.232458, 0.226498, 12, 12, 0, 0, 0
20661, 51.1315, 19.2528, 1, 51.966, 19.9505, 0.24736, 0.217557, 12, 12, 0, 0, 0
20670, 51.3174, 18.9618, 1, 52.1659, 20.3502, 0.268221, 0.214577, 12, 12, 0, 0, 0
20680, 51.5032, 18.2395, 1, 52.3692, 20.3362, 0.289083, 0.202656, 12, 12, 0, 0, 0
20690, 51.6855, 18.2219, 1, 52.5726, 20.3432, 0.295043, 0.193715, 12, 12, 0, 0, 0
20701, 51.8713, 18.5971, 1, 52.7795, 20.6868, 0.298023, 0.187755, 12, 12, 0, 0, 0
20711, 52.0537, 18.2395, 1, 52.9793, 19.961, 0.295043, 0.211597, 12, 12, 0, 0, 0
20720, 52.243, 18.9092, 1, 53.1792, 19.9926, 0.280142, 0.214577, 12, 12, 0, 0, 0
20730, 52.4394, 19.656, 1, 53.379, 19.656, 0.262261, 0.217557, 12, 12, 0, 0, 0
20741, 52.6357, 19.6034, 1, 53.5789, 20.3187, 0.24736, 0.211597, 12, 12, 0, 0, 0
20751, 52.8321, 19.663, 1, 53.7787, 19.968, 0.244379, 0.220537, 12, 12, 0, 0, 0
20760, 53.0319, 19.968, 1, 53.9821, 20.3502, 0.235439, 0.211597, 12, 12, 0, 0, 0
20770, 53.2318, 19.9926, 1, 54.182, 19.642, 0.229478, 0.220537, 12, 12, 0, 0, 0
20781, 53.4281, 19.9751, 1, 54.3783, 19.9996, 0.235439, 0.223518, 12, 12, 0, 0, 0
20791, 53.628, 19.6244, 1, 54.5782, 19.9505, 0.235439, 0.223518, 12, 12, 0, 0, 0
20800, 53.8243, 19.968, 1, 54.778, 19.9926, 0.238419, 0.214577, 12, 12, 0, 0, 0
20810, 54.0207, 19.649, 1, 54.9814, 20.3502, 0.24736, 0.211597, 12, 12, 0, 0, 0
20820, 54.217, 19.2843, 1, 55.1882, 20.3362, 0.25034, 0.199676, 12, 12, 0, 0, 0
20831, 54.4099, 19.2984, 1, 55.3916, 20.6588, 0.2563, 0.193715, 12, 12, 0, 0, 0
20840, 54.6062, 19.6244, 1, 55.5985, 20.6938, 0.25332, 0.184775, 12, 12, 0, 0, 0
20850, 54.7991, 19.2913, 1, 55.8088, 21.069, 0.2563, 0.187755, 12, 12, 0, 0, 0
20860, 54.9919, 19.6034, 1, 56.0157, 20.6448, 0.262261, 0.178814, 12, 12, 0, 0, 0
20871, 55.1812, 18.5971, 1, 56.2226, 20.6868, 0.274182, 0.187755, 12, 12, 0, 0, 0
20881, 55.3671, 18.9477, 1, 56.4295, 20.6938, 0.283122, 0.184775, 12, 12, 0, 0, 0
20890, 55.5564, 18.9232, 1, 56.6363, 20.3502, 0.277162, 0.190735, 12, 12, 0, 0, 0
20900, 55.7492, 19.2843, 1, 56.8362, 20.3187, 0.265241, 0.202656, 12, 12, 0, 0, 0
20911, 55.9491, 19.6174, 1, 57.036, 19.642, 0.24736, 0.217557, 12, 12, 0, 0, 0
20921, 56.1455, 19.6735, 1, 57.2359, 20.3432, 0.238419, 0.217557, 12, 12, 0, 0, 0
20930, 56.3453, 20.3117, 1, 57.4357, 19.9926, 0.235439, 0.214577, 12, 12, 0, 0, 0
20940, 56.5452, 19.635, 1, 57.6356, 19.961, 0.235439, 0.223518, 12, 12, 0, 0, 0
20951, 56.745, 20.3117, 1, 57.8284, 19.2843, 0.226498, 0.238419, 12, 12, 0, 0, 0
20961, 56.9449, 19.9996, 1, 58.0248, 19.2984, 0.223518, 0.241399, 12, 12, 0, 0, 0
20970, 57.1517, 20.3362, 1, 58.2211, 19.968, 0.220537, 0.229478, 12, 12, 0, 0, 0
20980, 57.3481, 19.656, 1, 58.4245, 20.3502, 0.235439, 0.211597, 12, 12, 0, 0, 0
20990, 57.5374, 18.9337, 1, 58.6244, 19.968, 0.262261, 0.214577, 12, 12, 0, 0, 0
21001, 57.7233, 18.5585, 1, 58.8277, 20.3257, 0.277162, 0.208616, 12, 12, 0, 0, 0
21010, 57.9091, 18.6041, 1, 59.0311, 20.3257, 0.289083, 0.202656, 12, 12, 0, 0, 0
21020, 58.0914, 18.2149, 1, 59.238, 20.7009, 0.298023, 0.193715, 12, 12, 0, 0, 0
21030, 58.2737, 18.2465, 1, 59.4378, 19.9856, 0.306964, 0.202656, 12, 12, 0, 0, 0
21041, 58.4596, 18.5445, 1, 59.6377, 19.9751, 0.289083, 0.211597, 12, 12, 0, 0, 0
21051, 58.6489, 18.9547, 1, 59.8375, 19.9856, 0.274182, 0.211597, 12, 12, 0, 0, 0
21060, 58.8418, 19.6104, 1, 60.0339, 19.642, 0.262261, 0.220537, 12, 12, 0, 0, 0
21070, 59.0381, 19.642, 1, 60.2337, 19.9856, 0.25332, 0.223518, 12, 12, 0, 0, 0
21081, 59.2345, 19.2738, 1, 60.4336, 19.9856, 0.25034, 0.211597, 12, 12, 0, 0, 0
21091, 59.4308, 19.642, 1, 60.6334, 19.9926, 0.241399, 0.214577, 12, 12, 0, 0, 0
21100, 59.6342, 20.3678, 1, 60.8368, 20.3432, 0.232458, 0.211597, 12, 12, 0, 0, 0
21110, 59.8305, 19.9435, 1, 61.0402, 20.3187, 0.232458, 0.214577, 12, 12, 0, 0, 0
21121, 60.0304, 19.649, 1, 61.24, 19.9751, 0.241399, 0.214577, 12, 12, 0, 0, 0
21131, 60.2267, 19.6104, 1, 61.4399, 19.9856, 0.24736, 0.214577, 12, 12, 0, 0, 0
21140, 60.4231, 19.663, 1, 61.6467, 20.6938, 0.24736, 0.199676, 12, 12, 0, 0, 0
21150, 60.6159, 19.2843, 1, 61.8536, 20.6868, 0.25332, 0.190735, 12, 12, 0, 0, 0
21160, 60.8088, 19.2738, 1, 62.0605, 20.6868, 0.25928, 0.187755, 12, 12, 0, 0, 0
21171, 61.0016, 19.635, 1, 62.2673, 20.6938, 0.2563, 0.187755, 12, 12, 0, 0, 0
21181, 61.1979, 19.2913, 1, 62.4777, 21.0094, 0.25332, 0.184775, 12, 12, 0, 0, 0
21190, 61.3943, 19.656, 1, 62.6811, 20.7114, 0.25332, 0.187755, 12, 12, 0, 0, 0
21200, 61.5836, 18.8881, 1, 62.888, 20.3257, 0.268221, 0.187755, 12, 12, 0, 0, 0
21211, 61.773, 18.9477, 1, 63.0948, 20.6763, 0.274182, 0.190735, 12, 12, 0, 0, 0
21221, 61.9623, 19.2668, 1, 63.2982, 20.3257, 0.274182, 0.205636, 12, 12, 0, 0, 0
21230, 62.1587, 19.649, 1, 63.498, 19.9926, 0.25332, 0.211597, 12, 12, 0, 0, 0
21240, 62.3585, 19.6244, 1, 63.6944, 19.9926, 0.244379, 0.223518, 12, 12, 0, 0, 0
