QGPIORecord, QRC v6.1.0, 30-11-2021 @ 00:59:27, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, C, D, ValueIn9, ValueIn10, ValueIn11
82680, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82692, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82700, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82710, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82720, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82731, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82740, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82750, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82760, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82770, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82780, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82790, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82800, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82810, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82820, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82830, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82840, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82850, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82861, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82870, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82880, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82890, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82900, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82910, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82920, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82930, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82940, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82950, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82960, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82970, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82980, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
82991, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83000, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83010, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83020, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83031, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83040, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83050, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83060, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83070, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83080, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83090, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83100, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83110, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83120, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83130, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83140, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83150, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83161, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83170, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83180, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83190, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83201, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83210, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83220, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83230, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83240, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83250, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83260, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83270, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83280, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83290, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83300, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83310, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83320, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83331, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83340, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83350, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83360, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83371, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83380, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83390, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83400, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83410, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83420, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83430, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83440, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83450, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83460, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83470, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83480, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83490, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83501, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83510, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83520, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83530, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83540, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83550, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83560, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83570, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83580, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83590, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83600, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83610, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83620, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83631, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83640, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83650, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83660, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83671, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83680, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83690, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83700, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83710, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83720, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83730, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83740, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83750, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83760, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83770, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83780, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83790, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83801, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83810, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83820, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83830, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83841, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83850, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83860, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83870, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83880, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83890, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83900, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83910, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83920, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83930, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83940, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83950, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83960, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83971, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83980, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
83990, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84000, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84011, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84020, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84030, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84040, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84050, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84060, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84070, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84080, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84090, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84100, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84110, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84120, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84130, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84141, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84150, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84160, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84170, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84180, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84190, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84200, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84210, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84220, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84230, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84240, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84250, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84260, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84271, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84280, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84290, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84300, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84311, 0, 0, 0, 0, 0, 0.261708, 0.30465, 0.914457, -0.790742, 0, 0, 0
84320, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84330, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84340, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84350, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84360, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84370, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84380, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84390, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84401, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84410, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84420, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84430, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84441, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84450, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84460, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84470, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84481, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84490, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84500, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84510, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84520, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84530, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84540, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84550, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84560, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84571, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84580, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84590, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84600, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84611, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84620, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84630, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84640, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84651, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84660, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84670, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84680, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84690, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84701, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84710, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84720, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84730, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84741, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84750, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84760, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84770, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84781, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84790, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84800, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84810, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84820, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84830, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84840, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84850, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84860, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84871, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84880, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84890, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84900, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84911, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84920, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84930, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84940, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84951, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84960, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84970, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84980, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
84990, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85000, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85010, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85020, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85030, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85041, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85050, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85060, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85070, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85081, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85090, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85100, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85110, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85121, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85130, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85140, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85150, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85160, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85171, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85180, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85190, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85200, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85211, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85220, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85230, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85240, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85251, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85260, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85270, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85280, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85291, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85300, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85310, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85320, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85330, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
85341, 0, 0, 0, 0, 0, 0, 0, 0.914457, -0.790742, 0, 0, 0
